"TITLE";"STATUS";"SLUG";"LONG DESCRIPTION";"TYPE";"ADDITIONALTYPES";"PRICE";"PRICERANGE";"INSTOCK";"SOLDCOUNT";"AVAILABLESINCE";"LASTCHECKEDAT";"IMAGE";"DISCOUNTS";"ARTICLENUMBERS";"ARTICLECATEGORY";"DIMENSIONS";"COLORS"
"Gorgeous Cotton Tuna";"Published";"adipisci-et-nobis";"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016";"Shirt";"[]";"422";"{""min"":337.6,""max"":506.4}";"false";"401";"Sun Aug 11 2024 17:01:28 GMT+0200 (Central European Summer Time)";"Thu Jan 09 2025 11:10:45 GMT+0100 (Central European Standard Time)";"https://images.unsplash.com/photo-1601987078505-d93c4cc17b5e";"[{""quantity"":13,""price"":771},{""quantity"":54,""price"":287},{""quantity"":87,""price"":545}]";"[null,null,null]";"Apparel";"{""width"":98.06,""height"":26.4,""depth"":68.92}";"[{""hex"":""#7FFF00"",""name"":""Chartreuse""},{""hex"":""#008080"",""name"":""Teal""},{""hex"":""#000000"",""name"":""Black""}]"
"Rustic Rubber Chips";"Published";"autem-consequatur-sit";"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design";"Notebook";"[""Pen""]";"426";"{""min"":340.8,""max"":511.2}";"false";"969";"Tue Oct 22 2024 05:10:44 GMT+0200 (Central European Summer Time)";"Thu Jan 09 2025 11:10:45 GMT+0100 (Central European Standard Time)";"https://images.unsplash.com/photo-1601987078505-d93c4cc17b5e";"[{""quantity"":46,""price"":59},{""quantity"":71,""price"":988}]";"[null,null]";"Office";"{""width"":61.58,""height"":47.41,""depth"":95.16}";"[{""hex"":""#800000"",""name"":""Maroon""},{""hex"":""#000080"",""name"":""Navy""},{""hex"":""#6495ED"",""name"":""CornflowerBlue""},{""hex"":""#FF0000"",""name"":""Red""}]"
"Incredible Rubber Shirt";"Published";"aliquid-quia-enim";"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive";"Sunglasses";"[""Watch"",""Bag""]";"395";"{""min"":316,""max"":474}";"true";"255";"Wed Jul 31 2024 03:23:52 GMT+0200 (Central European Summer Time)";"Thu Jan 09 2025 11:10:45 GMT+0100 (Central European Standard Time)";"https://images.unsplash.com/photo-1601987078505-d93c4cc17b5e";"[{""quantity"":4,""price"":709},{""quantity"":82,""price"":356}]";"[null,null]";"Accessories";"{""width"":30.43,""height"":96.29,""depth"":61.75}";"[{""hex"":""#FFFF00"",""name"":""Yellow""},{""hex"":""#00CED1"",""name"":""DarkTurquoise""}]"
"Gorgeous Soft Bike";"Unpublished";"odio-ad-modi";"The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients";"Sunglasses";"[""Wallet"",""Watch""]";"632";"{""min"":505.6,""max"":758.4}";"true";"367";"Tue Jun 04 2024 12:15:54 GMT+0200 (Central European Summer Time)";"Thu Jan 09 2025 11:10:45 GMT+0100 (Central European Standard Time)";"https://images.unsplash.com/photo-1601987078505-d93c4cc17b5e";"[{""quantity"":50,""price"":116},{""quantity"":37,""price"":888},{""quantity"":70,""price"":185}]";"[null,null]";"Accessories";"{""width"":13.05,""height"":91.71,""depth"":93.96}";"[{""hex"":""#006400"",""name"":""DarkGreen""}]"
"Small Soft Car";"Published";"id-officiis-et";"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals";"Calendar";"[""Notebook"",""Mug""]";"442";"{""min"":353.6,""max"":530.4}";"true";"476";"Fri Aug 23 2024 00:59:52 GMT+0200 (Central European Summer Time)";"Thu Jan 09 2025 11:10:45 GMT+0100 (Central European Standard Time)";"https://images.unsplash.com/photo-1601987078505-d93c4cc17b5e";"[{""quantity"":81,""price"":239}]";"[null]";"Office";"{""width"":94.05,""height"":80.51,""depth"":31.35}";"[{""hex"":""#5F9EA0"",""name"":""CadetBlue""},{""hex"":""#D2691E"",""name"":""Chocolate""}]"
"Licensed Rubber Keyboard";"Published";"rerum-iure-eum";"Carbonite web goalkeeper gloves are ergonomically designed to give easy fit";"Mug";"[]";"295";"{""min"":236,""max"":354}";"false";"979";"Wed Jul 31 2024 14:23:37 GMT+0200 (Central European Summer Time)";"Thu Jan 09 2025 11:10:45 GMT+0100 (Central European Standard Time)";"https://images.unsplash.com/photo-1601987078505-d93c4cc17b5e";"[{""quantity"":15,""price"":159},{""quantity"":33,""price"":792},{""quantity"":23,""price"":298}]";"[null,null]";"Office";"{""width"":96.7,""height"":89.58,""depth"":89.01}";"[{""hex"":""#00008B"",""name"":""DarkBlue""},{""hex"":""#556B2F"",""name"":""DarkOliveGreen""},{""hex"":""#FFEBCD"",""name"":""BlanchedAlmond""},{""hex"":""#008000"",""name"":""Green""}]"
"Generic Frozen Computer";"Published";"quis-est-voluptatibus";"Carbonite web goalkeeper gloves are ergonomically designed to give easy fit";"Sunglasses";"[]";"259";"{""min"":207.20000000000002,""max"":310.8}";"false";"931";"Wed Feb 21 2024 11:10:12 GMT+0100 (Central European Standard Time)";"Thu Jan 09 2025 11:10:45 GMT+0100 (Central European Standard Time)";"https://images.unsplash.com/photo-1601987078505-d93c4cc17b5e";"[{""quantity"":75,""price"":516}]";"[null,null,null]";"Accessories";"{""width"":49.07,""height"":63.16,""depth"":42.28}";"[{""hex"":""#2F4F4F"",""name"":""DarkSlateGray""},{""hex"":""#556B2F"",""name"":""DarkOliveGreen""},{""hex"":""#000000"",""name"":""Black""},{""hex"":""#A9A9A9"",""name"":""DarkGray""}]"
"Unbranded Soft Fish";"Published";"eveniet-sapiente-sit";"The Football Is Good For Training And Recreational Purposes";"Cap";"[""Shirt"",""Jacket""]";"547";"{""min"":437.6,""max"":656.4}";"false";"924";"Thu Feb 15 2024 02:20:30 GMT+0100 (Central European Standard Time)";"Thu Jan 09 2025 11:10:45 GMT+0100 (Central European Standard Time)";"https://images.unsplash.com/photo-1601987078505-d93c4cc17b5e";"[{""quantity"":24,""price"":341}]";"[null,null]";"Apparel";"{""width"":39.29,""height"":7.15,""depth"":94.3}";"[{""hex"":""#006400"",""name"":""DarkGreen""},{""hex"":""#6495ED"",""name"":""CornflowerBlue""}]"
"Incredible Rubber Bacon";"Published";"est-qui-delectus";"New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart";"Watch";"[""Bag""]";"156";"{""min"":124.80000000000001,""max"":187.2}";"false";"699";"Mon Sep 09 2024 04:37:19 GMT+0200 (Central European Summer Time)";"Thu Jan 09 2025 11:10:45 GMT+0100 (Central European Standard Time)";"https://images.unsplash.com/photo-1601987078505-d93c4cc17b5e";"[{""quantity"":35,""price"":700}]";"[null,null,null]";"Accessories";"{""width"":10.54,""height"":24.35,""depth"":99.68}";"[{""hex"":""#800000"",""name"":""Maroon""},{""hex"":""#800080"",""name"":""Purple""}]"
"Handmade Rubber Pizza";"Unpublished";"est-ex-consequatur";"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals";"Sunglasses";"[""Watch"",""Wallet""]";"740";"{""min"":592,""max"":888}";"false";"452";"Sat Oct 19 2024 04:50:07 GMT+0200 (Central European Summer Time)";"Thu Jan 09 2025 11:10:45 GMT+0100 (Central European Standard Time)";"https://images.unsplash.com/photo-1601987078505-d93c4cc17b5e";"[{""quantity"":93,""price"":207},{""quantity"":60,""price"":488}]";"[null]";"Accessories";"{""width"":65.45,""height"":100,""depth"":88.6}";"[{""hex"":""#7FFF00"",""name"":""Chartreuse""},{""hex"":""#556B2F"",""name"":""DarkOliveGreen""}]"
"Handmade Soft Sausages";"Published";"facere-quo-nemo";"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles";"Jacket";"[""Pants""]";"87";"{""min"":69.60000000000001,""max"":104.39999999999999}";"true";"688";"Tue Mar 12 2024 07:11:03 GMT+0100 (Central European Standard Time)";"Thu Jan 09 2025 11:10:45 GMT+0100 (Central European Standard Time)";"https://images.unsplash.com/photo-1601987078505-d93c4cc17b5e";"[{""quantity"":54,""price"":91},{""quantity"":34,""price"":440},{""quantity"":50,""price"":134}]";"[null,null]";"Apparel";"{""width"":95.22,""height"":55.53,""depth"":40.69}";"[{""hex"":""#BDB76B"",""name"":""DarkKhaki""}]"
"Handmade Rubber Computer";"Published";"quidem-cum-voluptate";"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J";"Notebook";"[""Pen"",""Mug""]";"402";"{""min"":321.6,""max"":482.4}";"true";"378";"Wed Oct 23 2024 17:47:43 GMT+0200 (Central European Summer Time)";"Thu Jan 09 2025 11:10:45 GMT+0100 (Central European Standard Time)";"https://images.unsplash.com/photo-1601987078505-d93c4cc17b5e";"[{""quantity"":35,""price"":955},{""quantity"":10,""price"":740}]";"[null,null,null]";"Office";"{""width"":61.02,""height"":15.77,""depth"":96.86}";"[{""hex"":""#6495ED"",""name"":""CornflowerBlue""},{""hex"":""#800080"",""name"":""Purple""},{""hex"":""#B8860B"",""name"":""DarkGoldenRod""}]"
"Ergonomic Granite Bike";"Published";"quia-molestiae-provident";"The Football Is Good For Training And Recreational Purposes";"Cap";"[""Shirt""]";"182";"{""min"":145.6,""max"":218.4}";"true";"857";"Sun May 26 2024 05:25:13 GMT+0200 (Central European Summer Time)";"Thu Jan 09 2025 11:10:45 GMT+0100 (Central European Standard Time)";"https://images.unsplash.com/photo-1601987078505-d93c4cc17b5e";"[{""quantity"":21,""price"":569},{""quantity"":37,""price"":646},{""quantity"":40,""price"":527}]";"[null,null]";"Apparel";"{""width"":62.8,""height"":24.07,""depth"":60.93}";"[{""hex"":""#F0F8FF"",""name"":""AliceBlue""}]"
"Intelligent Cotton Car";"Published";"illum-molestias-molestiae";"Carbonite web goalkeeper gloves are ergonomically designed to give easy fit";"Socks";"[""Shoes""]";"761";"{""min"":608.8000000000001,""max"":913.1999999999999}";"false";"745";"Wed Oct 02 2024 06:16:19 GMT+0200 (Central European Summer Time)";"Thu Jan 09 2025 11:10:45 GMT+0100 (Central European Standard Time)";"https://images.unsplash.com/photo-1601987078505-d93c4cc17b5e";"[{""quantity"":91,""price"":972}]";"[null]";"Apparel";"{""width"":96.25,""height"":94.25,""depth"":87.89}";"[{""hex"":""#DEB887"",""name"":""BurlyWood""},{""hex"":""#DC143C"",""name"":""Crimson""}]"
"Handmade Concrete Pants";"Published";"doloremque-vero-impedit";"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles";"Shoes";"[]";"637";"{""min"":509.6,""max"":764.4}";"true";"228";"Sat Nov 02 2024 05:51:00 GMT+0100 (Central European Standard Time)";"Thu Jan 09 2025 11:10:45 GMT+0100 (Central European Standard Time)";"https://images.unsplash.com/photo-1601987078505-d93c4cc17b5e";"[{""quantity"":78,""price"":898},{""quantity"":33,""price"":865}]";"[null]";"Apparel";"{""width"":20.68,""height"":57.36,""depth"":76.05}";"[{""hex"":""#008000"",""name"":""Green""},{""hex"":""#DEB887"",""name"":""BurlyWood""},{""hex"":""#8FBC8F"",""name"":""DarkSeaGreen""}]"
"Awesome Soft Sausages";"Published";"earum-placeat-non";"The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality";"Bag";"[]";"809";"{""min"":647.2,""max"":970.8}";"true";"292";"Sun Dec 22 2024 12:15:22 GMT+0100 (Central European Standard Time)";"Thu Jan 09 2025 11:10:45 GMT+0100 (Central European Standard Time)";"https://images.unsplash.com/photo-1601987078505-d93c4cc17b5e";"[{""quantity"":44,""price"":799},{""quantity"":48,""price"":932},{""quantity"":10,""price"":532}]";"[null]";"Accessories";"{""width"":90.61,""height"":87.6,""depth"":19.67}";"[{""hex"":""#0000FF"",""name"":""Blue""},{""hex"":""#00CED1"",""name"":""DarkTurquoise""},{""hex"":""#F0FFFF"",""name"":""Azure""}]"
"Refined Soft Table";"Published";"doloremque-sint-nam";"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles";"Notebook";"[""Calendar""]";"175";"{""min"":140,""max"":210}";"false";"968";"Sat Sep 28 2024 22:49:41 GMT+0200 (Central European Summer Time)";"Thu Jan 09 2025 11:10:45 GMT+0100 (Central European Standard Time)";"https://images.unsplash.com/photo-1601987078505-d93c4cc17b5e";"[{""quantity"":39,""price"":800}]";"[null,null,null]";"Office";"{""width"":24.99,""height"":6.64,""depth"":14.1}";"[{""hex"":""#FAEBD7"",""name"":""AntiqueWhite""},{""hex"":""#FAEBD7"",""name"":""AntiqueWhite""},{""hex"":""#00008B"",""name"":""DarkBlue""},{""hex"":""#FAEBD7"",""name"":""AntiqueWhite""}]"
"Rustic Cotton Ball";"Published";"voluptatibus-sed-ad";"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design";"Wallet";"[""Sunglasses""]";"716";"{""min"":572.8000000000001,""max"":859.1999999999999}";"true";"663";"Thu Oct 31 2024 09:37:10 GMT+0100 (Central European Standard Time)";"Thu Jan 09 2025 11:10:45 GMT+0100 (Central European Standard Time)";"https://images.unsplash.com/photo-1601987078505-d93c4cc17b5e";"[{""quantity"":37,""price"":63}]";"[null]";"Accessories";"{""width"":47.77,""height"":59.22,""depth"":69.48}";"[{""hex"":""#000080"",""name"":""Navy""},{""hex"":""#BDB76B"",""name"":""DarkKhaki""},{""hex"":""#F5F5DC"",""name"":""Beige""}]"
"Licensed Steel Mouse";"Deleted";"sit-autem-quam";"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive";"Wallet";"[""Bag""]";"779";"{""min"":623.2,""max"":934.8}";"false";"434";"Mon Sep 16 2024 21:44:36 GMT+0200 (Central European Summer Time)";"Thu Jan 09 2025 11:10:45 GMT+0100 (Central European Standard Time)";"https://images.unsplash.com/photo-1601987078505-d93c4cc17b5e";"[{""quantity"":49,""price"":353},{""quantity"":62,""price"":372}]";"[null,null,null]";"Accessories";"{""width"":25.67,""height"":8.81,""depth"":30.64}";"[{""hex"":""#6495ED"",""name"":""CornflowerBlue""},{""hex"":""#FFF8DC"",""name"":""Cornsilk""},{""hex"":""#008000"",""name"":""Green""},{""hex"":""#FF7F50"",""name"":""Coral""}]"
"Incredible Concrete Chips";"Unpublished";"voluptatem-ad-rerum";"The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality";"Socks";"[""Shoes"",""Jacket""]";"509";"{""min"":407.20000000000005,""max"":610.8}";"true";"779";"Fri May 17 2024 04:56:46 GMT+0200 (Central European Summer Time)";"Thu Jan 09 2025 11:10:45 GMT+0100 (Central European Standard Time)";"https://images.unsplash.com/photo-1601987078505-d93c4cc17b5e";"[{""quantity"":63,""price"":997},{""quantity"":65,""price"":675},{""quantity"":26,""price"":678}]";"[null]";"Apparel";"{""width"":3,""height"":77.02,""depth"":89.33}";"[{""hex"":""#0000FF"",""name"":""Blue""},{""hex"":""#FAEBD7"",""name"":""AntiqueWhite""},{""hex"":""#BDB76B"",""name"":""DarkKhaki""},{""hex"":""#00CED1"",""name"":""DarkTurquoise""}]"
"Licensed Wooden Bike";"Published";"non-et-et";"Carbonite web goalkeeper gloves are ergonomically designed to give easy fit";"Notebook";"[""Calendar""]";"682";"{""min"":545.6,""max"":818.4}";"false";"85";"Mon Sep 02 2024 14:49:42 GMT+0200 (Central European Summer Time)";"Thu Jan 09 2025 11:10:45 GMT+0100 (Central European Standard Time)";"https://images.unsplash.com/photo-1601987078505-d93c4cc17b5e";"[{""quantity"":9,""price"":990}]";"[null,null,null]";"Office";"{""width"":15.53,""height"":37.37,""depth"":50.17}";"[{""hex"":""#FFFFFF"",""name"":""White""},{""hex"":""#8B0000"",""name"":""DarkRed""},{""hex"":""#F0FFFF"",""name"":""Azure""}]"
"Generic Fresh Fish";"Published";"consequatur-ipsum-sunt";"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design";"Wallet";"[]";"78";"{""min"":62.400000000000006,""max"":93.6}";"true";"49";"Fri Dec 06 2024 03:50:39 GMT+0100 (Central European Standard Time)";"Thu Jan 09 2025 11:10:45 GMT+0100 (Central European Standard Time)";"https://images.unsplash.com/photo-1601987078505-d93c4cc17b5e";"[{""quantity"":19,""price"":258}]";"[null,null]";"Accessories";"{""width"":40.62,""height"":98.43,""depth"":1.68}";"[{""hex"":""#483D8B"",""name"":""DarkSlateBlue""},{""hex"":""#808080"",""name"":""Gray""},{""hex"":""#006400"",""name"":""DarkGreen""}]"
"Licensed Metal Ball";"Published";"est-doloribus-et";"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals";"Notebook";"[""Calendar""]";"148";"{""min"":118.4,""max"":177.6}";"false";"229";"Sun Dec 08 2024 00:17:14 GMT+0100 (Central European Standard Time)";"Thu Jan 09 2025 11:10:45 GMT+0100 (Central European Standard Time)";"https://images.unsplash.com/photo-1601987078505-d93c4cc17b5e";"[{""quantity"":15,""price"":70}]";"[null,null,null]";"Office";"{""width"":78.96,""height"":20.8,""depth"":57.31}";"[{""hex"":""#FF00FF"",""name"":""Magenta""},{""hex"":""#808080"",""name"":""Gray""},{""hex"":""#556B2F"",""name"":""DarkOliveGreen""},{""hex"":""#8A2BE2"",""name"":""BlueViolet""}]"
"Awesome Fresh Pants";"Published";"veritatis-nostrum-ipsum";"The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients";"Wallet";"[""Sunglasses"",""Watch""]";"168";"{""min"":134.4,""max"":201.6}";"false";"972";"Mon Apr 08 2024 08:52:14 GMT+0200 (Central European Summer Time)";"Thu Jan 09 2025 11:10:45 GMT+0100 (Central European Standard Time)";"https://images.unsplash.com/photo-1601987078505-d93c4cc17b5e";"[{""quantity"":44,""price"":733},{""quantity"":53,""price"":79},{""quantity"":76,""price"":256}]";"[null]";"Accessories";"{""width"":23.9,""height"":98.03,""depth"":1.59}";"[{""hex"":""#FFF8DC"",""name"":""Cornsilk""},{""hex"":""#008B8B"",""name"":""DarkCyan""},{""hex"":""#FFE4C4"",""name"":""Bisque""},{""hex"":""#8FBC8F"",""name"":""DarkSeaGreen""}]"
"Rustic Metal Pizza";"Published";"recusandae-pariatur-eaque";"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals";"Tie";"[""Pants""]";"638";"{""min"":510.40000000000003,""max"":765.6}";"false";"702";"Mon Jan 15 2024 14:24:48 GMT+0100 (Central European Standard Time)";"Thu Jan 09 2025 11:10:45 GMT+0100 (Central European Standard Time)";"https://images.unsplash.com/photo-1601987078505-d93c4cc17b5e";"[{""quantity"":63,""price"":772},{""quantity"":97,""price"":207}]";"[null,null]";"Apparel";"{""width"":42.75,""height"":49.8,""depth"":85.22}";"[{""hex"":""#800000"",""name"":""Maroon""}]"
"Sleek Soft Fish";"Published";"suscipit-enim-porro";"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016";"Calendar";"[""Notebook"",""Pen""]";"900";"{""min"":720,""max"":1080}";"false";"905";"Mon Mar 25 2024 18:24:43 GMT+0100 (Central European Standard Time)";"Thu Jan 09 2025 11:10:45 GMT+0100 (Central European Standard Time)";"https://images.unsplash.com/photo-1601987078505-d93c4cc17b5e";"[{""quantity"":97,""price"":822},{""quantity"":98,""price"":169}]";"[null,null,null]";"Office";"{""width"":86.63,""height"":2.53,""depth"":66.17}";"[{""hex"":""#FFFFFF"",""name"":""White""},{""hex"":""#8FBC8F"",""name"":""DarkSeaGreen""},{""hex"":""#DC143C"",""name"":""Crimson""},{""hex"":""#00FF00"",""name"":""Lime""}]"
